event_id,user_id,account_id,event_date,feature_area,event_type,success,platform,session_minutes
evt_006612,usr_5d6785a6,acct_union,2026-06-15,calls,feature_use,true,web,29
evt_006613,usr_5d6785a6,acct_union,2026-06-15,mobile_notifications,feature_use,true,mobile,31
evt_006614,usr_0a3ee370,acct_union,2026-06-15,threaded_replies,feature_use,true,desktop,25
evt_006615,usr_cb4e8dc6,acct_coastal,2026-06-15,channel_browse,feature_use,true,web,16
evt_006616,usr_a124e025,acct_coastal,2026-06-15,threaded_replies,feature_use,true,desktop,32
evt_006617,usr_998eec44,acct_coastal,2026-06-15,integrations,feature_use,true,desktop,43
evt_006618,usr_998eec44,acct_coastal,2026-06-15,mobile_notifications,feature_use,true,mobile,41
evt_006619,usr_998eec44,acct_coastal,2026-06-15,search,feature_use,false,web,11
evt_006620,usr_998eec44,acct_coastal,2026-06-15,boards,feature_use,true,web,31
evt_006621,usr_c34791d0,acct_nimble,2026-06-15,channel_browse,feature_use,true,desktop,18
evt_006622,usr_c34791d0,acct_nimble,2026-06-15,threaded_replies,feature_use,true,web,42
evt_006623,usr_c34791d0,acct_nimble,2026-06-15,mobile_notifications,feature_use,false,mobile,6
evt_006624,usr_c34791d0,acct_nimble,2026-06-15,admin_permissions,feature_use,true,web,5
evt_006625,usr_5e484ee3,acct_urban,2026-06-15,calls,feature_use,true,desktop,34
evt_006626,usr_20590eca,acct_pulse,2026-06-15,calls,feature_use,true,desktop,38
evt_006627,usr_20590eca,acct_pulse,2026-06-15,search,feature_use,false,mobile,33
evt_006628,usr_20590eca,acct_pulse,2026-06-15,integrations,feature_use,true,desktop,16
evt_006629,usr_27c7d0a5,acct_pulse,2026-06-15,mobile_notifications,feature_use,true,web,29
evt_006630,usr_27c7d0a5,acct_pulse,2026-06-15,integrations,feature_use,true,web,10
evt_006631,usr_27c7d0a5,acct_pulse,2026-06-15,threaded_replies,feature_use,true,desktop,30
evt_006632,usr_27c7d0a5,acct_pulse,2026-06-15,search,feature_use,true,mobile,29
evt_006633,usr_abe8da8e,acct_pulse,2026-06-15,boards,feature_use,true,mobile,26
evt_006634,usr_abe8da8e,acct_pulse,2026-06-15,boards,feature_use,true,web,8
evt_006635,usr_abe8da8e,acct_pulse,2026-06-15,integrations,feature_use,false,web,17
evt_006636,usr_abe8da8e,acct_pulse,2026-06-15,search,feature_use,false,mobile,14
evt_006637,usr_2f0c8b6e,acct_pulse,2026-06-15,admin_permissions,feature_use,true,desktop,1
evt_006638,usr_2f0c8b6e,acct_pulse,2026-06-15,integrations,feature_use,true,desktop,29
evt_006639,usr_2f0c8b6e,acct_pulse,2026-06-15,integrations,feature_use,true,mobile,42
evt_006640,usr_2f0c8b6e,acct_pulse,2026-06-15,integrations,feature_use,false,desktop,38
evt_006641,usr_b0465a41,acct_northwind,2026-06-16,admin_permissions,feature_use,false,web,23
evt_006642,usr_b0465a41,acct_northwind,2026-06-16,boards,feature_use,true,web,4
evt_006643,usr_b0465a41,acct_northwind,2026-06-16,search,feature_use,true,desktop,2
evt_006644,usr_b0465a41,acct_northwind,2026-06-16,integrations,feature_use,true,desktop,17
evt_006645,usr_dfdfb48f,acct_northwind,2026-06-16,integrations,feature_use,true,web,41
evt_006646,usr_dfdfb48f,acct_northwind,2026-06-16,channel_browse,feature_use,true,desktop,36
evt_006647,usr_dfdfb48f,acct_northwind,2026-06-16,threaded_replies,feature_use,true,web,43
evt_006648,usr_209632f4,acct_helix,2026-06-16,search,feature_use,false,web,14
evt_006649,usr_209632f4,acct_helix,2026-06-16,calls,feature_use,true,web,31
evt_006650,usr_209632f4,acct_helix,2026-06-16,search,feature_use,false,mobile,10
evt_006651,usr_b64fdd3f,acct_helix,2026-06-16,admin_permissions,feature_use,false,web,36
evt_006652,usr_b64fdd3f,acct_helix,2026-06-16,boards,feature_use,true,desktop,11
evt_006653,usr_b64fdd3f,acct_helix,2026-06-16,admin_permissions,feature_use,true,web,26
evt_006654,usr_3a02385f,acct_helix,2026-06-16,admin_permissions,feature_use,false,mobile,41
evt_006655,usr_3a02385f,acct_helix,2026-06-16,channel_browse,feature_use,true,mobile,20
evt_006656,usr_3a02385f,acct_helix,2026-06-16,mobile_notifications,feature_use,true,mobile,19
evt_006657,usr_3a02385f,acct_helix,2026-06-16,threaded_replies,feature_use,true,web,31
evt_006658,usr_c10f0cd2,acct_cascade,2026-06-16,calls,feature_use,true,web,7
evt_006659,usr_c10f0cd2,acct_cascade,2026-06-16,integrations,feature_use,true,desktop,38
evt_006660,usr_c10f0cd2,acct_cascade,2026-06-16,search,feature_use,true,mobile,38
evt_006661,usr_c10f0cd2,acct_cascade,2026-06-16,mobile_notifications,feature_use,true,mobile,22
evt_006662,usr_3e122311,acct_cascade,2026-06-16,mobile_notifications,feature_use,true,mobile,4
evt_006663,usr_e0eb29e5,acct_cascade,2026-06-16,search,feature_use,false,web,34
evt_006664,usr_e0eb29e5,acct_cascade,2026-06-16,search,feature_use,true,desktop,20
evt_006665,usr_11b7a968,acct_vertex,2026-06-16,boards,feature_use,true,desktop,18
evt_006666,usr_11b7a968,acct_vertex,2026-06-16,calls,feature_use,true,web,45
evt_006667,usr_11b7a968,acct_vertex,2026-06-16,integrations,feature_use,false,web,40
evt_006668,usr_11b7a968,acct_vertex,2026-06-16,calls,feature_use,true,mobile,37
evt_006669,usr_aca5e3d4,acct_vertex,2026-06-16,search,feature_use,true,web,10
evt_006670,usr_aca5e3d4,acct_vertex,2026-06-16,integrations,feature_use,false,desktop,17
evt_006671,usr_aca5e3d4,acct_vertex,2026-06-16,mobile_notifications,feature_use,true,web,42
evt_006672,usr_ad2db986,acct_summit,2026-06-16,calls,feature_use,true,web,31
evt_006673,usr_ad2db986,acct_summit,2026-06-16,search,feature_use,false,desktop,19
evt_006674,usr_ad2db986,acct_summit,2026-06-16,calls,feature_use,true,web,16
evt_006675,usr_73a9887c,acct_summit,2026-06-16,threaded_replies,feature_use,true,mobile,21
evt_006676,usr_73a9887c,acct_summit,2026-06-16,search,feature_use,true,desktop,12
evt_006677,usr_73a9887c,acct_summit,2026-06-16,boards,feature_use,true,web,6
evt_006678,usr_73a9887c,acct_summit,2026-06-16,admin_permissions,feature_use,true,desktop,26
evt_006679,usr_1a95fb90,acct_summit,2026-06-16,admin_permissions,feature_use,true,web,28
evt_006680,usr_5d55bd75,acct_brightline,2026-06-16,search,feature_use,false,desktop,32
evt_006681,usr_5d55bd75,acct_brightline,2026-06-16,integrations,feature_use,true,mobile,43
evt_006682,usr_5d55bd75,acct_brightline,2026-06-16,integrations,feature_use,false,desktop,6
evt_006683,usr_5d55bd75,acct_brightline,2026-06-16,boards,feature_use,false,desktop,29
evt_006684,usr_2dc23d25,acct_brightline,2026-06-16,integrations,feature_use,true,mobile,40
evt_006685,usr_2dc23d25,acct_brightline,2026-06-16,search,feature_use,true,web,11
evt_006686,usr_2dc23d25,acct_brightline,2026-06-16,boards,feature_use,false,desktop,25
evt_006687,usr_2dc23d25,acct_brightline,2026-06-16,mobile_notifications,feature_use,true,mobile,32
evt_006688,usr_0d2b3b4a,acct_brightline,2026-06-16,search,feature_use,true,web,1
evt_006689,usr_f777d0c9,acct_brightline,2026-06-16,mobile_notifications,feature_use,true,mobile,45
evt_006690,usr_e4581281,acct_riverstone,2026-06-16,integrations,feature_use,true,mobile,15
evt_006691,usr_e4581281,acct_riverstone,2026-06-16,boards,feature_use,true,web,14
evt_006692,usr_e4581281,acct_riverstone,2026-06-16,threaded_replies,feature_use,true,mobile,2
evt_006693,usr_e4581281,acct_riverstone,2026-06-16,boards,feature_use,true,mobile,24
evt_006694,usr_5ba021a1,acct_riverstone,2026-06-16,admin_permissions,feature_use,true,web,4
evt_006695,usr_5ba021a1,acct_riverstone,2026-06-16,integrations,feature_use,false,desktop,43
evt_006696,usr_cd000b0d,acct_atlas,2026-06-16,boards,feature_use,false,web,7
evt_006697,usr_f91e3cad,acct_horizon,2026-06-16,search,feature_use,false,web,11
evt_006698,usr_918ec5ad,acct_horizon,2026-06-16,boards,feature_use,false,mobile,11
evt_006699,usr_726da884,acct_clearpath,2026-06-16,integrations,feature_use,true,desktop,38
evt_006700,usr_726da884,acct_clearpath,2026-06-16,mobile_notifications,feature_use,true,mobile,6
evt_006701,usr_fea57c25,acct_clearpath,2026-06-16,integrations,feature_use,true,web,31
evt_006702,usr_fea57c25,acct_clearpath,2026-06-16,search,feature_use,false,desktop,2
evt_006703,usr_fea57c25,acct_clearpath,2026-06-16,admin_permissions,feature_use,true,web,4
evt_006704,usr_6351db11,acct_blueharbor,2026-06-16,calls,feature_use,true,web,32
evt_006705,usr_6351db11,acct_blueharbor,2026-06-16,admin_permissions,feature_use,true,web,21
evt_006706,usr_cc196fa6,acct_blueharbor,2026-06-16,integrations,feature_use,true,web,18
evt_006707,usr_cc196fa6,acct_blueharbor,2026-06-16,threaded_replies,feature_use,true,desktop,4
evt_006708,usr_cc196fa6,acct_blueharbor,2026-06-16,integrations,feature_use,false,mobile,45
evt_006709,usr_04a7a24b,acct_blueharbor,2026-06-16,boards,feature_use,true,web,17
evt_006710,usr_90db4366,acct_blueharbor,2026-06-16,search,feature_use,true,mobile,7
evt_006711,usr_90db4366,acct_blueharbor,2026-06-16,mobile_notifications,feature_use,true,web,37
evt_006712,usr_90db4366,acct_blueharbor,2026-06-16,integrations,feature_use,false,web,32
evt_006713,usr_90db4366,acct_blueharbor,2026-06-16,search,feature_use,true,web,36
evt_006714,usr_a91f2543,acct_redwood,2026-06-16,admin_permissions,feature_use,true,web,17
evt_006715,usr_a91f2543,acct_redwood,2026-06-16,calls,feature_use,true,web,41
evt_006716,usr_a91f2543,acct_redwood,2026-06-16,search,feature_use,true,mobile,3
evt_006717,usr_37579dad,acct_redwood,2026-06-16,channel_browse,feature_use,true,mobile,12
evt_006718,usr_3ff19d23,acct_redwood,2026-06-16,calls,feature_use,false,web,19
evt_006719,usr_3ff19d23,acct_redwood,2026-06-16,channel_browse,feature_use,true,desktop,43
evt_006720,usr_3ff19d23,acct_redwood,2026-06-16,integrations,feature_use,true,desktop,1
evt_006721,usr_8b77b3d0,acct_redwood,2026-06-16,integrations,feature_use,true,mobile,3
evt_006722,usr_8b77b3d0,acct_redwood,2026-06-16,mobile_notifications,feature_use,true,mobile,37
evt_006723,usr_8b77b3d0,acct_redwood,2026-06-16,integrations,feature_use,true,web,42
evt_006724,usr_8b77b3d0,acct_redwood,2026-06-16,boards,feature_use,true,desktop,44
evt_006725,usr_5c3cee40,acct_redwood,2026-06-16,channel_browse,feature_use,true,web,3
evt_006726,usr_5c3cee40,acct_redwood,2026-06-16,search,feature_use,true,web,45
evt_006727,usr_5c3cee40,acct_redwood,2026-06-16,boards,feature_use,true,desktop,8
evt_006728,usr_5b892a6e,acct_ironclad,2026-06-16,mobile_notifications,feature_use,true,mobile,31
evt_006729,usr_5b892a6e,acct_ironclad,2026-06-16,mobile_notifications,feature_use,true,mobile,6
evt_006730,usr_5b892a6e,acct_ironclad,2026-06-16,mobile_notifications,feature_use,true,mobile,15
evt_006731,usr_cb23a64d,acct_ironclad,2026-06-16,threaded_replies,feature_use,true,mobile,10
evt_006732,usr_89a5475d,acct_ironclad,2026-06-16,integrations,feature_use,true,web,32
evt_006733,usr_89a5475d,acct_ironclad,2026-06-16,integrations,feature_use,true,desktop,30
evt_006734,usr_18361d2d,acct_ironclad,2026-06-16,admin_permissions,feature_use,true,web,44
evt_006735,usr_46d1fa16,acct_ironclad,2026-06-16,calls,feature_use,true,mobile,26
evt_006736,usr_46d1fa16,acct_ironclad,2026-06-16,boards,feature_use,true,desktop,35
evt_006737,usr_46d1fa16,acct_ironclad,2026-06-16,search,feature_use,true,desktop,22
evt_006738,usr_cebba09e,acct_fieldforce,2026-06-16,mobile_notifications,feature_use,false,mobile,26
evt_006739,usr_cebba09e,acct_fieldforce,2026-06-16,calls,feature_use,true,web,42
evt_006740,usr_b9ea486a,acct_fieldforce,2026-06-16,mobile_notifications,feature_use,true,mobile,23
evt_006741,usr_b9ea486a,acct_fieldforce,2026-06-16,calls,feature_use,true,web,26
evt_006742,usr_f995a22f,acct_fieldforce,2026-06-16,boards,feature_use,true,web,37
evt_006743,usr_f995a22f,acct_fieldforce,2026-06-16,mobile_notifications,feature_use,true,web,13
evt_006744,usr_f995a22f,acct_fieldforce,2026-06-16,mobile_notifications,feature_use,false,mobile,25
evt_006745,usr_f995a22f,acct_fieldforce,2026-06-16,integrations,feature_use,true,web,4
evt_006746,usr_d3529cc2,acct_greenleaf,2026-06-16,mobile_notifications,feature_use,true,mobile,30
evt_006747,usr_a7b00eee,acct_greenleaf,2026-06-16,boards,feature_use,true,web,19
evt_006748,usr_ed64d029,acct_quantum,2026-06-16,boards,feature_use,true,desktop,16
evt_006749,usr_ed64d029,acct_quantum,2026-06-16,admin_permissions,feature_use,true,desktop,15
evt_006750,usr_ed64d029,acct_quantum,2026-06-16,admin_permissions,feature_use,true,web,4
evt_006751,usr_368bd343,acct_union,2026-06-16,admin_permissions,feature_use,true,mobile,44
evt_006752,usr_368bd343,acct_union,2026-06-16,threaded_replies,feature_use,true,desktop,19
evt_006753,usr_368bd343,acct_union,2026-06-16,mobile_notifications,feature_use,false,mobile,21
evt_006754,usr_368bd343,acct_union,2026-06-16,integrations,feature_use,false,web,31
evt_006755,usr_214dd1a1,acct_union,2026-06-16,mobile_notifications,feature_use,true,mobile,17
evt_006756,usr_214dd1a1,acct_union,2026-06-16,channel_browse,feature_use,false,web,4
evt_006757,usr_214dd1a1,acct_union,2026-06-16,search,feature_use,false,web,8
evt_006758,usr_214dd1a1,acct_union,2026-06-16,admin_permissions,feature_use,true,desktop,32
evt_006759,usr_ff6907bf,acct_union,2026-06-16,search,feature_use,false,desktop,35
evt_006760,usr_ff6907bf,acct_union,2026-06-16,search,feature_use,false,web,11
evt_006761,usr_ff6907bf,acct_union,2026-06-16,threaded_replies,feature_use,true,desktop,29
evt_006762,usr_ff6907bf,acct_union,2026-06-16,search,feature_use,true,web,24
evt_006763,usr_31babd02,acct_coastal,2026-06-16,calls,feature_use,true,web,17
evt_006764,usr_31babd02,acct_coastal,2026-06-16,integrations,feature_use,true,web,33
evt_006765,usr_31babd02,acct_coastal,2026-06-16,integrations,feature_use,false,desktop,1
evt_006766,usr_135ba102,acct_craftworks,2026-06-16,calls,feature_use,true,web,2
evt_006767,usr_135ba102,acct_craftworks,2026-06-16,admin_permissions,feature_use,false,web,17
evt_006768,usr_135ba102,acct_craftworks,2026-06-16,calls,feature_use,true,web,24
evt_006769,usr_47af1f6e,acct_craftworks,2026-06-16,boards,feature_use,false,web,10
evt_006770,usr_47af1f6e,acct_craftworks,2026-06-16,integrations,feature_use,true,web,25
evt_006771,usr_47af1f6e,acct_craftworks,2026-06-16,boards,feature_use,false,mobile,29
evt_006772,usr_47af1f6e,acct_craftworks,2026-06-16,channel_browse,feature_use,true,mobile,3
evt_006773,usr_80e95419,acct_prairie,2026-06-16,integrations,feature_use,true,web,27
evt_006774,usr_80e95419,acct_prairie,2026-06-16,channel_browse,feature_use,true,web,10
evt_006775,usr_6f8f04ca,acct_prairie,2026-06-16,mobile_notifications,feature_use,true,mobile,9
evt_006776,usr_271ab2eb,acct_urban,2026-06-16,mobile_notifications,feature_use,true,mobile,28
evt_006777,usr_271ab2eb,acct_urban,2026-06-16,mobile_notifications,feature_use,true,mobile,21
evt_006778,usr_271ab2eb,acct_urban,2026-06-16,boards,feature_use,true,desktop,24
evt_006779,usr_271ab2eb,acct_urban,2026-06-16,admin_permissions,feature_use,true,web,3
evt_006780,usr_b64fdd3f,acct_helix,2026-06-17,admin_permissions,feature_use,true,desktop,45
evt_006781,usr_b64fdd3f,acct_helix,2026-06-17,integrations,feature_use,false,web,43
evt_006782,usr_d83f587f,acct_helix,2026-06-17,threaded_replies,feature_use,true,desktop,10
evt_006783,usr_d83f587f,acct_helix,2026-06-17,integrations,feature_use,true,web,20
evt_006784,usr_e4e5cc18,acct_helix,2026-06-17,admin_permissions,feature_use,true,web,3
evt_006785,usr_e4e5cc18,acct_helix,2026-06-17,boards,feature_use,true,web,11
evt_006786,usr_e4e5cc18,acct_helix,2026-06-17,integrations,feature_use,true,mobile,27
evt_006787,usr_e4e5cc18,acct_helix,2026-06-17,admin_permissions,feature_use,true,mobile,23
evt_006788,usr_209632f4,acct_helix,2026-06-17,channel_browse,feature_use,true,mobile,34
evt_006789,usr_209632f4,acct_helix,2026-06-17,admin_permissions,feature_use,true,web,3
evt_006790,usr_209632f4,acct_helix,2026-06-17,integrations,feature_use,true,mobile,38
evt_006791,usr_209632f4,acct_helix,2026-06-17,integrations,feature_use,true,web,41
evt_006792,usr_5902ae64,acct_cascade,2026-06-17,boards,feature_use,true,mobile,44
evt_006793,usr_5902ae64,acct_cascade,2026-06-17,search,feature_use,false,web,28
evt_006794,usr_5902ae64,acct_cascade,2026-06-17,integrations,feature_use,true,web,25
evt_006795,usr_5902ae64,acct_cascade,2026-06-17,boards,feature_use,false,desktop,33
evt_006796,usr_5c5625e7,acct_cascade,2026-06-17,threaded_replies,feature_use,true,desktop,11
evt_006797,usr_5c5625e7,acct_cascade,2026-06-17,channel_browse,feature_use,true,web,21
evt_006798,usr_99df7c16,acct_cascade,2026-06-17,channel_browse,feature_use,true,mobile,39
evt_006799,usr_c10f0cd2,acct_cascade,2026-06-17,search,feature_use,false,desktop,39
evt_006800,usr_c10f0cd2,acct_cascade,2026-06-17,integrations,feature_use,true,web,4
evt_006801,usr_c10f0cd2,acct_cascade,2026-06-17,integrations,feature_use,true,desktop,40
evt_006802,usr_e82fa1fd,acct_cascade,2026-06-17,admin_permissions,feature_use,true,desktop,30
evt_006803,usr_e82fa1fd,acct_cascade,2026-06-17,mobile_notifications,feature_use,true,web,35
evt_006804,usr_e82fa1fd,acct_cascade,2026-06-17,search,feature_use,true,desktop,21
evt_006805,usr_fc49399c,acct_cascade,2026-06-17,admin_permissions,feature_use,true,web,12
evt_006806,usr_fc49399c,acct_cascade,2026-06-17,search,feature_use,true,desktop,45
evt_006807,usr_fc49399c,acct_cascade,2026-06-17,search,feature_use,false,desktop,27
evt_006808,usr_fc49399c,acct_cascade,2026-06-17,integrations,feature_use,true,mobile,37
evt_006809,usr_7c94306a,acct_vertex,2026-06-17,calls,feature_use,true,mobile,42
evt_006810,usr_424fbca5,acct_vertex,2026-06-17,mobile_notifications,feature_use,true,mobile,19
evt_006811,usr_424fbca5,acct_vertex,2026-06-17,admin_permissions,feature_use,true,desktop,21
evt_006812,usr_12da6c0d,acct_pioneer,2026-06-17,threaded_replies,feature_use,true,desktop,31
evt_006813,usr_2fe606d6,acct_pioneer,2026-06-17,threaded_replies,feature_use,true,web,17
evt_006814,usr_2fe606d6,acct_pioneer,2026-06-17,threaded_replies,feature_use,true,web,35
evt_006815,usr_22623d43,acct_pioneer,2026-06-17,admin_permissions,feature_use,true,mobile,40
evt_006816,usr_22623d43,acct_pioneer,2026-06-17,integrations,feature_use,true,web,20
evt_006817,usr_68df771a,acct_summit,2026-06-17,search,feature_use,false,web,39
evt_006818,usr_68df771a,acct_summit,2026-06-17,mobile_notifications,feature_use,true,mobile,22
evt_006819,usr_68df771a,acct_summit,2026-06-17,mobile_notifications,feature_use,true,web,10
evt_006820,usr_68df771a,acct_summit,2026-06-17,search,feature_use,false,web,30
evt_006821,usr_fbf23e79,acct_summit,2026-06-17,integrations,feature_use,true,web,9
evt_006822,usr_fbf23e79,acct_summit,2026-06-17,admin_permissions,feature_use,true,mobile,3
evt_006823,usr_3ddd3504,acct_summit,2026-06-17,search,feature_use,false,web,15
evt_006824,usr_46c0d3df,acct_summit,2026-06-17,admin_permissions,feature_use,false,mobile,43
evt_006825,usr_46c0d3df,acct_summit,2026-06-17,boards,feature_use,true,web,9
evt_006826,usr_46c0d3df,acct_summit,2026-06-17,admin_permissions,feature_use,false,mobile,39
evt_006827,usr_46c0d3df,acct_summit,2026-06-17,integrations,feature_use,true,web,17
evt_006828,usr_a9c76047,acct_brightline,2026-06-17,integrations,feature_use,false,mobile,4
evt_006829,usr_a9c76047,acct_brightline,2026-06-17,boards,feature_use,true,web,6
evt_006830,usr_a9c76047,acct_brightline,2026-06-17,admin_permissions,feature_use,false,mobile,27
evt_006831,usr_2dc23d25,acct_brightline,2026-06-17,calls,feature_use,true,web,4
evt_006832,usr_2dc23d25,acct_brightline,2026-06-17,calls,feature_use,true,web,19
evt_006833,usr_def66d35,acct_riverstone,2026-06-17,integrations,feature_use,false,web,39
evt_006834,usr_cd8aa0eb,acct_riverstone,2026-06-17,integrations,feature_use,false,desktop,20
evt_006835,usr_cd8aa0eb,acct_riverstone,2026-06-17,integrations,feature_use,true,desktop,3
evt_006836,usr_cd8aa0eb,acct_riverstone,2026-06-17,search,feature_use,true,mobile,18
evt_006837,usr_cd8aa0eb,acct_riverstone,2026-06-17,admin_permissions,feature_use,true,desktop,32
evt_006838,usr_59a84182,acct_atlas,2026-06-17,admin_permissions,feature_use,false,web,13
evt_006839,usr_59a84182,acct_atlas,2026-06-17,channel_browse,feature_use,true,web,26
evt_006840,usr_59a84182,acct_atlas,2026-06-17,boards,feature_use,true,desktop,4
evt_006841,usr_59a84182,acct_atlas,2026-06-17,calls,feature_use,true,web,5
evt_006842,usr_c3000fba,acct_atlas,2026-06-17,search,feature_use,true,web,2
evt_006843,usr_c3000fba,acct_atlas,2026-06-17,threaded_replies,feature_use,true,desktop,27
evt_006844,usr_c3000fba,acct_atlas,2026-06-17,admin_permissions,feature_use,true,web,37
evt_006845,usr_1c5ff1ef,acct_atlas,2026-06-17,admin_permissions,feature_use,true,desktop,4
evt_006846,usr_1c5ff1ef,acct_atlas,2026-06-17,boards,feature_use,false,web,32
evt_006847,usr_e9bd3f9f,acct_horizon,2026-06-17,threaded_replies,feature_use,true,desktop,32
evt_006848,usr_e9bd3f9f,acct_horizon,2026-06-17,admin_permissions,feature_use,true,desktop,4
evt_006849,usr_e9bd3f9f,acct_horizon,2026-06-17,threaded_replies,feature_use,true,web,21
evt_006850,usr_e9bd3f9f,acct_horizon,2026-06-17,search,feature_use,false,mobile,11
evt_006851,usr_edc7fff8,acct_horizon,2026-06-17,integrations,feature_use,false,desktop,2
evt_006852,usr_08cc095c,acct_horizon,2026-06-17,integrations,feature_use,true,desktop,19
evt_006853,usr_08cc095c,acct_horizon,2026-06-17,integrations,feature_use,true,web,10
evt_006854,usr_726da884,acct_clearpath,2026-06-17,admin_permissions,feature_use,true,mobile,26
evt_006855,usr_726da884,acct_clearpath,2026-06-17,integrations,feature_use,false,web,33
evt_006856,usr_726da884,acct_clearpath,2026-06-17,channel_browse,feature_use,true,web,1
evt_006857,usr_726da884,acct_clearpath,2026-06-17,threaded_replies,feature_use,true,desktop,5
evt_006858,usr_36671407,acct_clearpath,2026-06-17,boards,feature_use,true,web,33
evt_006859,usr_36671407,acct_clearpath,2026-06-17,threaded_replies,feature_use,true,web,41
evt_006860,usr_36671407,acct_clearpath,2026-06-17,mobile_notifications,feature_use,true,mobile,33
evt_006861,usr_36671407,acct_clearpath,2026-06-17,integrations,feature_use,false,desktop,4
evt_006862,usr_cbaf4d86,acct_sterling,2026-06-17,mobile_notifications,feature_use,true,mobile,34
evt_006863,usr_cbaf4d86,acct_sterling,2026-06-17,integrations,feature_use,true,mobile,23
evt_006864,usr_cbaf4d86,acct_sterling,2026-06-17,calls,feature_use,true,web,10
evt_006865,usr_ac8dd62c,acct_sterling,2026-06-17,calls,feature_use,true,mobile,30
evt_006866,usr_ac8dd62c,acct_sterling,2026-06-17,mobile_notifications,feature_use,true,web,14
evt_006867,usr_7e18af45,acct_blueharbor,2026-06-17,threaded_replies,feature_use,false,mobile,42
evt_006868,usr_7e18af45,acct_blueharbor,2026-06-17,admin_permissions,feature_use,false,mobile,31
evt_006869,usr_7e18af45,acct_blueharbor,2026-06-17,threaded_replies,feature_use,true,desktop,10
evt_006870,usr_995e63f9,acct_blueharbor,2026-06-17,boards,feature_use,true,web,20
evt_006871,usr_7e475e1e,acct_redwood,2026-06-17,integrations,feature_use,false,mobile,14
evt_006872,usr_7e475e1e,acct_redwood,2026-06-17,integrations,feature_use,true,web,32
evt_006873,usr_7e475e1e,acct_redwood,2026-06-17,search,feature_use,false,web,40
evt_006874,usr_84df97e7,acct_redwood,2026-06-17,boards,feature_use,false,web,14
evt_006875,usr_78fc0f46,acct_redwood,2026-06-17,channel_browse,feature_use,true,mobile,13
evt_006876,usr_78fc0f46,acct_redwood,2026-06-17,search,feature_use,true,web,32
evt_006877,usr_78fc0f46,acct_redwood,2026-06-17,integrations,feature_use,true,desktop,3
evt_006878,usr_78fc0f46,acct_redwood,2026-06-17,integrations,feature_use,true,desktop,42
evt_006879,usr_366faca2,acct_ironclad,2026-06-17,channel_browse,feature_use,false,web,38
evt_006880,usr_366faca2,acct_ironclad,2026-06-17,mobile_notifications,feature_use,false,mobile,7
evt_006881,usr_366faca2,acct_ironclad,2026-06-17,boards,feature_use,true,web,7
evt_006882,usr_8434b60d,acct_fieldforce,2026-06-17,threaded_replies,feature_use,true,mobile,7
evt_006883,usr_8434b60d,acct_fieldforce,2026-06-17,threaded_replies,feature_use,false,web,39
evt_006884,usr_5b1f96ee,acct_fieldforce,2026-06-17,calls,feature_use,true,desktop,32
evt_006885,usr_5b1f96ee,acct_fieldforce,2026-06-17,admin_permissions,feature_use,true,web,15
evt_006886,usr_5b1f96ee,acct_fieldforce,2026-06-17,channel_browse,feature_use,true,desktop,29
evt_006887,usr_5b1f96ee,acct_fieldforce,2026-06-17,mobile_notifications,feature_use,true,mobile,42
evt_006888,usr_af92c361,acct_fieldforce,2026-06-17,threaded_replies,feature_use,true,web,28
evt_006889,usr_af92c361,acct_fieldforce,2026-06-17,boards,feature_use,false,web,41
evt_006890,usr_af92c361,acct_fieldforce,2026-06-17,search,feature_use,true,web,2
evt_006891,usr_af92c361,acct_fieldforce,2026-06-17,calls,feature_use,true,mobile,20
evt_006892,usr_a7b00eee,acct_greenleaf,2026-06-17,integrations,feature_use,false,web,42
evt_006893,usr_76a3e9ce,acct_greenleaf,2026-06-17,channel_browse,feature_use,true,web,14
evt_006894,usr_76a3e9ce,acct_greenleaf,2026-06-17,calls,feature_use,false,web,39
evt_006895,usr_76a3e9ce,acct_greenleaf,2026-06-17,channel_browse,feature_use,true,web,37
evt_006896,usr_76a3e9ce,acct_greenleaf,2026-06-17,calls,feature_use,true,desktop,32
evt_006897,usr_4f3a0c89,acct_greenleaf,2026-06-17,boards,feature_use,true,desktop,44
evt_006898,usr_4f3a0c89,acct_greenleaf,2026-06-17,integrations,feature_use,true,web,23
evt_006899,usr_4f3a0c89,acct_greenleaf,2026-06-17,search,feature_use,true,desktop,35
evt_006900,usr_4f3a0c89,acct_greenleaf,2026-06-17,integrations,feature_use,false,web,21
evt_006901,usr_83bc113c,acct_greenleaf,2026-06-17,boards,feature_use,true,mobile,17
evt_006902,usr_83bc113c,acct_greenleaf,2026-06-17,boards,feature_use,true,desktop,8
evt_006903,usr_c950399e,acct_quantum,2026-06-17,admin_permissions,feature_use,true,web,37
evt_006904,usr_c950399e,acct_quantum,2026-06-17,admin_permissions,feature_use,true,web,32
evt_006905,usr_c950399e,acct_quantum,2026-06-17,integrations,feature_use,false,desktop,29
evt_006906,usr_0bc3eaa0,acct_quantum,2026-06-17,mobile_notifications,feature_use,true,mobile,8
evt_006907,usr_0bc3eaa0,acct_quantum,2026-06-17,calls,feature_use,true,web,8
evt_006908,usr_0bc3eaa0,acct_quantum,2026-06-17,boards,feature_use,false,web,35
evt_006909,usr_0bc3eaa0,acct_quantum,2026-06-17,mobile_notifications,feature_use,true,mobile,7
evt_006910,usr_65cd9052,acct_quantum,2026-06-17,mobile_notifications,feature_use,false,mobile,26
